type,value,location,timestamp
audio,50.096003375781976,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,47.37059319767213,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,49.08033257104155,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,46.130595797353855,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,48.21544493911702,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,50.08229108851729,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,49.05090946373731,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,48.3807009190092,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,47.89507488202829,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,46.118510618663954,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,49.969391363521225,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:41:40Z
audio,46.58381680396978,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,49.917348689151744,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,47.423245817158275,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,47.904214367224334,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,50.61936330942472,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,50.85442518732752,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,50.537138793862056,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,49.31009569280768,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,45.41144726470577,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,47.97319800227932,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,50.10149660716695,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,50.48138642600954,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,47.53819998051352,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,47.13860211407612,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,50.94019447265396,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,48.461904141455356,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,48.51579566584722,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:01Z
audio,42.73628591155061,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,50.21130549206583,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,52.02318004965663,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,50.82083765079063,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,50.46310226344687,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,46.10017367367077,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,49.60413383848433,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,48.85996330844736,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,51.829398225011964,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
