"Time (s)","Sound pressure level (dB)"
6.791195021E2,5.518762928E1
6.792259609E2,5.746922065E1
6.793316818E2,5.633649853E1
6.794350057E2,5.554251687E1
6.795365980E2,5.872412573E1
6.796374135E2,5.915395931E1
6.797423845E2,5.773162507E1
6.798489510E2,5.716532030E1
6.799538485E2,5.716486351E1
6.800604531E2,5.836540571E1
6.801669732E2,5.841873188E1
6.802691850E2,6.018987118E1
6.803709318E2,6.082130765E1
6.804735977E2,5.881006366E1
6.805801937E2,5.832185175E1
6.806863348E2,5.766373105E1
6.807880772E2,5.670284739E1
6.808902633E2,5.714035780E1
6.809923943E2,5.781760442E1
6.810989640E2,5.755409541E1
6.812051924E2,5.671024087E1
6.813117587E2,5.664308381E1
6.814177702E2,5.682630457E1
6.815206398E2,5.563039378E1
6.816222153E2,5.614041951E1
6.817279593E2,5.602963913E1
6.818339971E2,5.511155537E1
6.819393518E2,5.589366595E1
6.820456908E2,5.568362642E1
6.821502158E2,5.515683220E1
6.822528605E2,5.673248940E1
6.823550069E2,5.810927744E1
6.824566052E2,5.653516227E1
6.825622121E2,5.732554285E1
6.826672709E2,5.575437064E1
6.827701372E2,5.597308760E1
6.828723871E2,5.724742250E1
6.829748251E2,5.513391762E1
6.830794752E2,5.713633007E1
6.831838951E2,5.849253948E1
6.832877032E2,5.679736942E1
6.833896913E2,5.627159695E1
6.834913205E2,5.754482168E1
6.835978717E2,5.694642061E1
6.837011093E2,5.659872996E1
6.838067340E2,5.559385428E1
6.839085246E2,5.748210267E1
6.840150961E2,5.690728213E1
6.841174061E2,5.727790334E1
6.842239363E2,5.720157910E1
6.843255523E2,5.835250671E1
6.844290285E2,5.551088590E1
6.845343832E2,5.750672100E1
6.846402579E2,5.650602590E1
6.847427899E2,5.885397539E1
6.848494008E2,5.722190811E1
6.849561458E2,5.773436403E1
6.850583374E2,5.699969955E1
6.851600472E2,5.907346809E1
6.852658032E2,5.751758296E1
6.853674619E2,5.772430906E1
6.854736451E2,5.861265315E1
6.855757183E2,5.748079600E1
6.856773840E2,5.718722184E1
6.857840398E2,5.676882281E1
6.858906901E2,5.722215302E1
6.859929623E2,5.776090176E1
6.860947181E2,5.740029553E1
6.862010391E2,5.716172399E1
6.863035971E2,5.768199423E1
6.864100856E2,5.733441945E1
6.865117954E2,5.774192047E1
6.866174393E2,5.792888306E1
6.867236760E2,5.932017508E1
6.868288610E2,5.906416980E1
6.869344195E2,5.773799106E1
6.870410229E2,5.878874547E1
6.871444181E2,5.967265038E1
6.872505095E2,5.845001320E1
6.873535332E2,5.822386195E1
6.874595536E2,5.807543434E1
6.875615610E2,5.780751625E1
6.876676958E2,5.863165908E1
6.877702276E2,5.753572017E1
6.878766768E2,5.768747608E1
6.879788456E2,5.727818005E1
6.880843574E2,5.843568984E1
6.881908966E2,5.676908650E1
6.882938367E2,5.887281239E1
6.883959470E2,5.846219772E1
6.885009743E2,5.713177701E1
6.886076114E2,5.774254294E1
6.887131023E2,5.728590689E1
6.888171855E2,5.792719007E1
6.889238135E2,5.722052584E1
6.890280703E2,6.177624979E1
6.891302161E2,6.042161463E1
6.892318660E2,6.119176695E1
6.893383455E2,6.121991599E1
6.894406599E2,5.973176237E1
6.895454188E2,5.781133580E1
6.896506152E2,5.808948721E1
6.897557848E2,5.783148431E1
6.898624013E2,5.731673380E1
6.899646641E2,5.902698134E1
6.900669613E2,5.711067314E1
6.901724452E2,5.791136367E1
6.902790182E2,5.786224289E1
6.903833015E2,5.875229339E1
6.904891562E2,5.753581942E1
6.905957170E2,5.729305576E1
6.906988137E2,5.694296515E1
6.908031602E2,5.804217395E1
6.909057832E2,5.797440484E1
6.910124484E2,5.630165061E1
6.911159855E2,5.766885238E1
6.912176945E2,5.701103967E1
6.913205029E2,5.785547048E1
6.914244240E2,5.717096485E1
6.915302925E2,5.809516641E1
6.916332868E2,5.814208477E1
6.917350164E2,5.728858298E1
6.918411197E2,5.682278733E1
6.919475983E2,5.908036733E1
6.920505459E2,5.823999892E1
6.921529194E2,5.857822016E1
6.922586243E2,5.941622718E1
6.923651532E2,5.959476830E1
6.924692358E2,5.858891793E1
6.925753096E2,5.596774487E1
6.926818344E2,5.677206713E1
6.927847218E2,5.873585566E1
6.928865021E2,5.730774954E1
6.929919580E2,5.677165711E1
6.930985789E2,5.805231907E1
6.932018538E2,5.703966821E1
6.933036775E2,5.662331140E1
6.934098663E2,5.683225852E1
6.935135703E2,5.686232200E1
6.936170646E2,5.719166158E1
6.937191269E2,5.837771304E1
6.938207782E2,5.724528993E1
6.939269175E2,5.853386952E1
6.940327304E2,5.959602026E1
6.941362569E2,5.939829925E1
6.942378256E2,5.920444981E1
6.943442676E2,5.643948635E1
6.944506086E2,5.769931479E1
6.945534567E2,5.713263937E1
6.946550843E2,5.784760546E1
6.947611710E2,5.888169186E1
6.948676989E2,5.755822016E1
6.949707087E2,5.796662050E1
6.950730219E2,5.725903329E1
6.951790868E2,5.824570454E1
6.952856589E2,5.867838926E1
6.953878510E2,5.891932620E1
6.954894313E2,5.964316238E1
6.955955704E2,5.743324904E1
6.957021142E2,5.875318475E1
6.958050335E2,5.814793447E1
6.959073041E2,5.616702213E1
6.960122047E2,5.596798808E1
6.961174772E2,5.691527863E1
6.962201400E2,5.774899915E1
6.963223619E2,5.931404792E1
6.964240293E2,5.928408377E1
6.965305889E2,5.926399579E1
6.966370637E2,5.721882315E1
6.967395008E2,5.722339806E1
6.968411963E2,5.609859933E1
6.969476468E2,5.859679668E1
6.970506005E2,5.796781566E1
6.971565070E2,5.773085148E1
6.972583116E2,5.832917820E1
6.973634935E2,5.726897380E1
6.974696073E2,5.966812392E1
6.975721288E2,5.841580256E1
6.976756856E2,5.940032907E1
6.977823906E2,5.747135990E1
6.978887693E2,6.009926004E1
6.979927427E2,5.850989403E1
6.980994419E2,5.966171909E1
6.982053858E2,5.885119414E1
6.983081495E2,5.882024694E1
6.984099292E2,5.956079024E1
