"Time (s)","Sound pressure level (dB)"
6.379781128E2,6.316973549E1
6.380801541E2,6.320729613E1
6.381817647E2,6.130614774E1
6.382874737E2,6.373730347E1
6.383939686E2,6.175571870E1
6.384971490E2,6.209845501E1
6.385988620E2,6.043593687E1
6.387041444E2,6.204921926E1
6.388106178E2,6.347817715E1
6.389122782E2,6.633513892E1
6.390143828E2,6.650028619E1
6.391208200E2,7.061962309E1
6.392262822E2,7.279336997E1
6.393293870E2,6.804853529E1
6.394314870E2,7.144698562E1
6.395330747E2,6.729443067E1
6.396374657E2,6.452514155E1
6.397395608E2,7.056931890E1
6.398452795E2,6.183683426E1
6.399468128E2,6.721465062E1
6.400488208E2,6.606294886E1
6.401506326E2,6.598756391E1
6.402571554E2,6.478958709E1
6.403636132E2,6.322064903E1
6.404660029E2,6.584421953E1
6.405676234E2,6.201158447E1
6.406741197E2,6.873989013E1
6.407806478E2,7.112472936E1
6.408831344E2,6.357085680E1
6.409847832E2,6.353035739E1
6.410913439E2,6.240971435E1
6.411938154E2,6.239363329E1
6.412983432E2,6.217855804E1
6.414002971E2,6.330793063E1
6.415020490E2,6.129613973E1
6.416086074E2,6.042551557E1
6.417150399E2,6.218472500E1
6.418174603E2,6.243129392E1
6.419191580E2,6.368471166E1
6.420256522E2,6.441252080E1
6.421322632E2,6.325507773E1
6.422344782E2,6.180895438E1
6.423362961E2,6.008806815E1
6.424427586E2,6.004749571E1
6.425447071E2,5.958221181E1
6.426498257E2,6.371217737E1
6.427517501E2,6.503694550E1
6.428535693E2,6.544813796E1
6.429595365E2,6.785113004E1
6.430661054E2,6.313982192E1
6.431700892E2,6.291454641E1
6.432720253E2,6.313404000E1
6.433784860E2,6.226710899E1
6.434839520E2,5.972977954E1
6.435859867E2,6.162308942E1
6.436875678E2,6.035815616E1
6.437908302E2,6.232273111E1
6.438957042E2,6.003968328E1
6.440010670E2,6.097912379E1
6.441031445E2,6.036874223E1
6.442047352E2,6.240386553E1
6.443112683E2,6.115976697E1
6.444177968E2,6.429017473E1
6.445202882E2,6.694817888E1
6.446220079E2,6.421681606E1
6.447285427E2,6.252852815E1
6.448341147E2,6.531729988E1
6.449373960E2,6.335761345E1
6.450391610E2,6.092423056E1
6.451456483E2,6.182199460E1
6.452521675E2,6.042530477E1
6.453544818E2,6.376180179E1
6.454561610E2,6.259450090E1
6.455605707E2,6.200928718E1
6.456637770E2,6.305153526E1
6.457695159E2,6.274868544E1
6.458716448E2,6.378841072E1
6.459733416E2,6.525315795E1
6.460753285E2,6.244837898E1
6.461819441E2,6.019457704E1
6.462869803E2,6.175450920E1
6.463896700E2,6.041656530E1
6.464912524E2,6.164699013E1
6.465977206E2,6.521244912E1
6.467037218E2,6.244159427E1
6.468059592E2,6.490692916E1
6.469076001E2,6.782154836E1
6.470141725E2,6.968352049E1
6.471206356E2,7.088978940E1
6.472230490E2,6.754452172E1
6.473246271E2,6.591131320E1
6.474310418E2,6.415861801E1
6.475324078E2,6.195423069E1
6.476383246E2,6.301511629E1
6.477402555E2,6.178235494E1
6.478420079E2,6.227900288E1
6.479485238E2,6.421147969E1
6.480550946E2,6.623400421E1
6.481589789E2,6.205440202E1
6.482656507E2,6.438553045E1
6.483721770E2,6.709498718E1
6.484744379E2,6.413900826E1
6.485760263E2,6.282112320E1
6.486825679E2,6.568620507E1
6.487890677E2,6.528753199E1
6.488914890E2,6.387505812E1
6.489931649E2,6.285721378E1
6.490963350E2,6.340524795E1
6.492029351E2,6.321848911E1
6.493067385E2,6.291399671E1
6.494098842E2,6.824230867E1
6.495164049E2,6.777117030E1
6.496229743E2,6.416966037E1
6.497257298E2,6.624762738E1
6.498280845E2,6.566763779E1
6.499329074E2,6.422145633E1
6.500385992E2,6.669083350E1
6.501428180E2,6.353645217E1
6.502444454E2,6.364646069E1
6.503493054E2,6.445003439E1
6.504557477E2,6.217628180E1
6.505579294E2,6.062625267E1
6.506600163E2,6.101987363E1
6.507616590E2,6.115519072E1
6.508665744E2,6.051836879E1
6.509687745E2,6.222648836E1
6.510752292E2,6.164721621E1
6.511772139E2,6.016763988E1
6.512788918E2,6.180653388E1
6.513837446E2,6.207168762E1
6.514854939E2,5.881769013E1
6.515919575E2,5.906016431E1
6.516944847E2,6.028632479E1
6.517960975E2,5.886475887E1
6.519009063E2,6.163462462E1
6.520074855E2,5.947987670E1
6.521116321E2,6.356316614E1
6.522152480E2,6.151491203E1
6.523218213E2,6.216395477E1
6.524265585E2,6.233495140E1
6.525286896E2,6.333669758E1
6.526302605E2,5.930757785E1
6.527367052E2,5.978009301E1
6.528420915E2,6.132319576E1
6.529458663E2,6.500233643E1
6.530482505E2,6.256070635E1
6.531547760E2,5.938126427E1
6.532610063E2,5.959623265E1
6.533629754E2,5.964339708E1
6.534672089E2,5.927371003E1
6.535718588E2,6.102275504E1
6.536780685E2,6.064158840E1
6.537800968E2,6.386822345E1
6.538817731E2,6.654359974E1
6.539844912E2,6.098659993E1
6.540885897E2,6.071914113E1
6.541952854E2,6.217576167E1
6.542973201E2,6.216754016E1
6.543990098E2,6.066754916E1
6.545016951E2,6.129284877E1
6.546082520E2,6.273338286E1
6.547144443E2,6.182622423E1
6.548160865E2,6.268757366E1
6.549195978E2,6.279381354E1
6.550260861E2,6.297769096E1
6.551314749E2,6.278645620E1
6.552332349E2,6.099956935E1
6.553396822E2,6.071283957E1
6.554461946E2,5.786179729E1
6.555485942E2,5.751167495E1
6.556503800E2,5.849692628E1
6.557535581E2,6.014248255E1
6.558600391E2,5.676199338E1
6.559656996E2,6.073454213E1
6.560675095E2,5.958706228E1
6.561740522E2,5.975377549E1
6.562805036E2,6.000065055E1
6.563827791E2,6.590394550E1
6.564845169E2,6.281559404E1
6.565909676E2,6.243078439E1
6.566950463E2,6.234185512E1
6.567979858E2,6.122252450E1
6.569000739E2,6.617312626E1
6.570016941E2,6.286073604E1
6.571083712E2,6.024676667E1
6.572148811E2,6.029145985E1
6.573172387E2,6.036435920E1
6.574189120E2,6.130834103E1
6.575250807E2,6.202500980E1
6.576315697E2,6.141876095E1
6.577324705E2,6.040733587E1
6.578344203E2,6.221524756E1
6.579361069E2,6.149398121E1
6.580417260E2,6.289892427E1
6.581481997E2,6.316648353E1
6.582515761E2,5.841950252E1
6.583533503E2,6.559732212E1
6.584584013E2,6.619729882E1
6.585648886E2,6.345892861E1
6.586687086E2,6.023995822E1
6.587704820E2,6.065626846E1
6.588770186E2,5.977462434E1
6.589835082E2,6.065628508E1
6.590858000E2,5.993287547E1
6.591874589E2,6.392162386E1
6.592939053E2,6.043709543E1
6.594004357E2,6.091022631E1
6.595029617E2,5.767226462E1
6.596046050E2,5.784605440E1
6.597092510E2,5.989545881E1
6.598127375E2,6.139224829E1
6.599181177E2,5.926238254E1
6.600200428E2,6.102906500E1
6.601218188E2,6.346061157E1
6.602263012E2,6.143862828E1
6.603327948E2,6.002113737E1
6.604371346E2,6.062693968E1
6.605389398E2,5.922806668E1
6.606454762E2,6.068689281E1
6.607520354E2,5.830240340E1
6.608542140E2,6.299516305E1
6.609558372E2,6.343393986E1
6.610623501E2,6.443012162E1
6.611688388E2,6.639471246E1
6.612713394E2,6.000317497E1
6.613729420E2,6.252560769E1
6.614794968E2,6.272950992E1
6.615811777E2,6.515617881E1
6.616863778E2,6.206351545E1
6.617885105E2,6.291698729E1
6.618907886E2,5.969684077E1
6.619973176E2,5.820638124E1
6.621034127E2,5.893344071E1
6.622055656E2,6.220006053E1
6.623070972E2,6.240432461E1
6.624106738E2,6.181464379E1
6.625171694E2,5.835226106E1
6.626226120E2,5.962883727E1
6.627242928E2,5.780031922E1
6.628307008E2,6.033044823E1
6.629316561E2,5.779544196E1
6.630378016E2,6.047728221E1
6.631397351E2,5.986683515E1
6.632415414E2,6.109312638E1
6.633480628E2,5.977487032E1
6.634497265E2,6.126200375E1
6.635550012E2,5.900510611E1
6.636569691E2,5.909970278E1
6.637587162E2,5.870909588E1
6.638652251E2,5.968208139E1
6.639718977E2,5.767431526E1
6.640740473E2,5.977570563E1
6.641756750E2,5.760432325E1
6.642822067E2,6.133392459E1
6.643887481E2,6.306516982E1
6.644911024E2,6.512896669E1
6.645927392E2,6.636625141E1
6.646954840E2,6.335581274E1
6.648015831E2,6.159197722E1
6.649081607E2,6.380224365E1
6.650097955E2,6.228770145E1
6.651163331E2,6.089161139E1
6.652227647E2,6.112432229E1
6.653252303E2,6.026737817E1
6.654269591E2,5.970350652E1
6.655333844E2,5.844995141E1
6.656397046E2,6.476695223E1
6.657423272E2,6.216734457E1
6.658441510E2,6.358649487E1
6.659478838E2,6.659907567E1
6.660508679E2,6.304124476E1
6.661573497E2,6.477482068E1
6.662595603E2,6.707176893E1
6.663611886E2,6.809213980E1
6.664676995E2,6.263209582E1
6.665698059E2,6.155046702E1
6.666746505E2,6.191922178E1
6.667766950E2,6.185117983E1
6.668783453E2,6.061838340E1
6.669848469E2,6.599402896E1
6.670913216E2,6.242220529E1
6.671938264E2,6.431944611E1
6.672954641E2,6.339293895E1
6.674003504E2,6.180036839E1
6.675026292E2,6.042338208E1
6.676089315E2,6.259065614E1
6.677110470E2,6.124463243E1
6.678127475E2,6.078249799E1
6.679192773E2,6.016924932E1
6.680257974E2,6.301095455E1
6.681281252E2,6.270822539E1
6.682298497E2,6.230530117E1
6.683363275E2,6.103426808E1
6.684428678E2,6.066003550E1
6.685452574E2,5.962489629E1
6.686469772E2,6.059389466E1
6.687534877E2,6.058085802E1
6.688599382E2,6.001804728E1
6.689624927E2,6.346923692E1
6.690640551E2,6.513327376E1
6.691703134E2,6.215207914E1
6.692767521E2,6.026057918E1
6.693796226E2,6.118976881E1
6.694838516E2,6.191085002E1
6.695869676E2,6.215207849E1
6.696887089E2,6.628252897E1
6.697947057E2,6.355932961E1
6.698968239E2,6.619141136E1
6.700010825E2,6.300935914E1
6.701053888E2,5.994396246E1
6.702118432E2,6.138879785E1
6.703139412E2,6.065612616E1
6.704155330E2,6.073095254E1
6.705220515E2,5.919877094E1
6.706285374E2,6.061282973E1
6.707309759E2,6.122216451E1
6.708326507E2,6.050575342E1
6.709386768E2,6.243526112E1
6.710451068E2,6.123862111E1
6.711480219E2,6.078782821E1
6.712497262E2,6.400281982E1
6.713559235E2,6.003819512E1
6.714591443E2,6.405161647E1
6.715633147E2,5.932176757E1
6.716652244E2,6.157120310E1
6.717669829E2,5.908698839E1
6.718696304E2,6.099475600E1
6.719761059E2,6.245872693E1
6.720804649E2,6.004043766E1
6.721823728E2,6.222299286E1
6.722840475E2,6.139594842E1
6.723906210E2,5.929788844E1
6.724954204E2,5.935697912E1
6.726006003E2,6.208023865E1
6.727071273E2,6.168831557E1
6.728137029E2,6.001064648E1
6.729165052E2,6.399627159E1
6.730181756E2,6.034010185E1
6.731247237E2,6.532081317E1
6.732311700E2,6.108502558E1
6.733335339E2,6.518196970E1
6.734353516E2,6.133769421E1
6.735417985E2,6.158993469E1
6.736482518E2,6.123631014E1
6.737519052E2,6.277273605E1
6.738585155E2,6.268330665E1
6.739639431E2,6.000391119E1
6.740677300E2,6.131917047E1
6.741693023E2,6.264899278E1
6.742758707E2,6.320411135E1
6.743823609E2,6.170344263E1
6.744848132E2,6.023989980E1
6.745871232E2,6.305891338E1
6.746936218E2,6.025420584E1
6.747996570E2,6.246107597E1
6.749019264E2,6.220554262E1
6.750043045E2,6.269546867E1
6.751063361E2,6.624994831E1
6.752129172E2,6.544046207E1
6.753169397E2,6.039342126E1
6.754191366E2,6.247905534E1
6.755208924E2,6.120226216E1
6.756264273E2,6.066095632E1
6.757328133E2,5.810590369E1
6.758342901E2,6.198506471E1
6.759363633E2,6.061595662E1
6.760380121E2,5.862741008E1
6.761425442E2,6.179117220E1
6.762490711E2,6.307227723E1
6.763535397E2,6.191514855E1
6.764551150E2,6.004418146E1
6.765614963E2,5.934936311E1
6.766679098E2,6.141896812E1
6.767709781E2,6.008647685E1
6.768729620E2,6.196116274E1
6.769796327E2,5.959495641E1
6.770857001E2,5.853161114E1
6.771877094E2,6.065893125E1
6.772893720E2,6.082463073E1
6.773959233E2,6.230703544E1
6.775024959E2,6.206371143E1
6.776048407E2,6.084944929E1
6.777091442E2,6.030426751E1
6.778156510E2,6.247864724E1
6.779198730E2,6.451096897E1
6.780218727E2,6.503673901E1
6.781235570E2,6.239847655E1
6.782300416E2,6.332275006E1
6.783307714E2,6.166773433E1
6.784371232E2,6.295769151E1
6.785391009E2,6.224320590E1
6.786408270E2,6.200126392E1
6.787472854E2,6.256485363E1
6.788537383E2,6.396130547E1
6.789575547E2,6.588161721E1
6.790620431E2,6.468056380E1
6.791685634E2,6.036815315E1
6.792742087E2,6.146008186E1
6.793807473E2,5.927941737E1
6.794828233E2,6.028410671E1
6.795883361E2,6.029228208E1
6.796903080E2,5.855430505E1
6.797920564E2,6.154804538E1
6.798963863E2,6.641830026E1
6.799995847E2,6.148026406E1
6.801055432E2,5.930956759E1
6.802074807E2,5.883514648E1
6.803093106E2,5.904035520E1
6.804158691E2,5.882755263E1
6.805224344E2,6.085787359E1
6.806245498E2,6.515857182E1
6.807263065E2,6.498863061E1
6.808309809E2,6.444966978E1
6.809374267E2,6.100617524E1
6.810397348E2,6.180465735E1
6.811417040E2,6.077595212E1
6.812433920E2,6.205684855E1
6.813482100E2,6.109928732E1
6.814546750E2,6.401332640E1
6.815569047E2,6.286271944E1
6.816589339E2,5.995733524E1
6.817605335E2,6.423637478E1
6.818654046E2,6.462087144E1
6.819676270E2,6.177451209E1
6.820741428E2,6.168793558E1
6.821761160E2,6.419833468E1
6.822778316E2,6.373752452E1
6.823826422E2,6.306233557E1
6.824890799E2,6.237332409E1
6.825913896E2,6.196342861E1
6.826933870E2,6.059161235E1
6.827950565E2,6.319797029E1
6.828997852E2,6.005413522E1
6.830062624E2,6.051033108E1
6.831085507E2,6.036952643E1
6.832106017E2,6.226419573E1
6.833122716E2,6.087671628E1
6.834170990E2,6.148485873E1
6.835236386E2,6.100963659E1
6.836277608E2,6.121003014E1
6.837300159E2,6.175154191E1
6.838364928E2,6.066627165E1
6.839422834E2,5.980064816E1
6.840448246E2,6.390387008E1
6.841464126E2,6.410108486E1
6.842529160E2,6.359042329E1
6.843593599E2,6.288819985E1
6.844619626E2,6.348446700E1
6.845635882E2,6.111779617E1
6.846700785E2,6.151011269E1
6.847730584E2,6.214518092E1
6.848790856E2,6.238615990E1
6.849833972E2,6.392486450E1
6.850899151E2,6.126960959E1
6.851941604E2,6.346396615E1
6.852961890E2,6.317663700E1
6.853978762E2,6.095462009E1
6.855006157E2,6.202779514E1
6.856050843E2,6.126416394E1
6.857114140E2,6.021673169E1
6.858134191E2,5.980931498E1
6.859150474E2,6.071059866E1
6.860178392E2,5.912728134E1
6.861243393E2,5.945137963E1
6.862285691E2,6.018362163E1
6.863305946E2,6.356997886E1
6.864323046E2,6.436725406E1
6.865350597E2,6.640746172E1
6.866396526E2,6.528633558E1
6.867452464E2,6.178325176E1
6.868479328E2,6.249297720E1
6.869495262E2,6.190949277E1
6.870522775E2,5.949951795E1
6.871586915E2,6.071348343E1
6.872630140E2,5.964179136E1
6.873651404E2,6.395024352E1
6.874667635E2,6.217602360E1
6.875694914E2,6.263958627E1
6.876759865E2,6.228226986E1
6.877802645E2,6.257924432E1
6.878823462E2,6.114545675E1
6.879839575E2,6.331887065E1
6.880868159E2,6.155449864E1
6.881918417E2,6.136051679E1
6.882976345E2,6.237670481E1
6.883996399E2,6.058758566E1
6.885014296E2,6.202864567E1
6.886040234E2,6.360107596E1
6.887087789E2,6.388514886E1
6.888148439E2,6.397885475E1
6.889168613E2,6.622181522E1
6.890185631E2,6.320647352E1
6.891212707E2,6.224356348E1
6.892254432E2,6.545883476E1
6.893319383E2,6.134602763E1
6.894340546E2,6.188623137E1
6.895357932E2,5.961983073E1
6.896384907E2,6.227676982E1
6.897430504E2,6.252910210E1
6.898493188E2,6.190600932E1
6.899513443E2,5.973489117E1
6.900530329E2,6.035566367E1
6.901557733E2,6.074770714E1
6.902621967E2,6.026489651E1
6.903665973E2,6.075036675E1
6.904686889E2,6.055547292E1
6.905702816E2,5.943816197E1
6.906730682E2,6.184262892E1
6.907795867E2,6.178643093E1
6.908837724E2,5.842089335E1
6.909859564E2,5.938135694E1
6.910882481E2,5.963902855E1
6.911903253E2,6.113945726E1
6.912957553E2,6.196383604E1
6.914010304E2,6.383438917E1
6.915030477E2,6.518681845E1
6.916047509E2,6.711868293E1
6.917075054E2,6.072356203E1
6.918124053E2,6.171140723E1
6.919182880E2,6.213077450E1
6.920203076E2,5.887401587E1
6.921219926E2,6.445168750E1
6.922246959E2,6.077523973E1
6.923302808E2,6.393978662E1
6.924354737E2,6.624243739E1
6.925375141E2,6.088297416E1
6.926391895E2,5.945388996E1
6.927417412E2,6.125239572E1
6.928474257E2,6.155185256E1
6.929527374E2,6.036689003E1
6.930547423E2,5.928656121E1
6.931564682E2,6.118933001E1
6.932591624E2,6.012032733E1
6.933640980E2,6.055620103E1
6.934699739E2,6.408884375E1
6.935719682E2,6.487408338E1
6.936736970E2,5.913688605E1
6.937763698E2,6.045156607E1
6.938809406E2,6.337476754E1
6.939871985E2,6.088822712E1
6.940892109E2,6.283870974E1
6.941909307E2,6.200806699E1
6.942936407E2,5.865021350E1
6.943976383E2,6.330750518E1
6.945040586E2,6.241158442E1
6.946064566E2,6.137871813E1
6.947081655E2,5.919270726E1
6.948142343E2,6.046672547E1
6.949195540E2,6.154143506E1
6.950217285E2,6.208513654E1
6.951237613E2,6.167134381E1
6.952254007E2,6.090112434E1
6.953280939E2,6.167972231E1
6.954336127E2,6.195039546E1
6.955388082E2,6.057246877E1
6.956408924E2,6.121536914E1
6.957426592E2,5.980293106E1
6.958453434E2,5.913581623E1
6.959503736E2,6.000461029E1
6.960561555E2,6.289631417E1
6.961581380E2,6.433049406E1
6.962598670E2,6.744076175E1
6.963625972E2,6.544542213E1
6.964669706E2,6.139999937E1
6.965733811E2,6.168525209E1
6.966754130E2,6.196336789E1
6.967771115E2,6.367451466E1
6.968836237E2,6.096256807E1
6.969901418E2,6.101570397E1
6.970925437E2,6.079850299E1
6.971941737E2,6.110782409E1
6.973006983E2,6.206952322E1
6.974071484E2,6.467902780E1
6.975097089E2,6.112194182E1
6.976113920E2,6.113066713E1
6.977179633E2,6.153504761E1
6.978244862E2,6.532889021E1
6.979268263E2,6.386520833E1
6.980284873E2,6.470751099E1
6.981349195E2,6.285759253E1
6.982368013E2,6.375287005E1
6.983420025E2,6.267810106E1
6.984439997E2,6.228124517E1
6.985457216E2,6.061730851E1
6.986521500E2,5.847653661E1
6.987586206E2,5.934901866E1
6.988611235E2,6.378220754E1
6.989628172E2,6.609643080E1
6.990693394E2,6.414494441E1
6.991757924E2,6.560086176E1
6.992782522E2,6.216703524E1
6.993800521E2,6.663470154E1
6.994865912E2,6.458075889E1
6.995897227E2,6.141218924E1
6.996953834E2,6.268653995E1
6.997970886E2,6.386377366E1
6.999035703E2,6.495647144E1
7.000100879E2,6.466095572E1
7.001124665E2,6.457075454E1
7.002142351E2,6.376456159E1
7.003207547E2,6.333078587E1
7.004273199E2,6.213340729E1
7.005295335E2,6.335882900E1
7.006312881E2,6.175688545E1
7.007331482E2,6.156677902E1
7.008396389E2,6.367200742E1
7.009448602E2,6.696709174E1
7.010467489E2,6.510670898E1
7.011484102E2,6.087607493E1
7.012549410E2,6.141177776E1
7.013614097E2,6.275717057E1
7.014638469E2,6.230552406E1
7.015654773E2,6.416557932E1
7.016719995E2,6.388806195E1
7.017784486E2,6.467684899E1
7.018809606E2,6.368427568E1
7.019825963E2,6.413309199E1
7.020863524E2,6.247031083E1
7.021928411E2,6.097942110E1
7.022981462E2,6.300175384E1
7.023996793E2,6.325368572E1
7.025063815E2,6.426829172E1
7.026128544E2,6.459551199E1
7.027152159E2,6.420026170E1
7.028175167E2,6.181658310E1
7.029240487E2,6.335271172E1
7.030301089E2,6.580543590E1
7.031322589E2,6.514759946E1
7.032338252E2,6.740290789E1
7.033402282E2,6.380382700E1
7.034467735E2,6.270734456E1
7.035493473E2,6.293814879E1
7.036508826E2,6.315559470E1
7.037573912E2,6.096008752E1
7.038638765E2,6.281020522E1
7.039664848E2,6.358840922E1
7.040687117E2,6.355428937E1
7.041752309E2,6.492442359E1
7.042814111E2,6.254431751E1
7.043835572E2,6.223243157E1
7.044852776E2,6.254427281E1
7.045917698E2,6.191302942E1
7.046951544E2,6.282715589E1
7.048006700E2,6.025297436E1
7.049024630E2,6.227324567E1
7.050089770E2,6.332392668E1
7.051155819E2,6.426452909E1
7.052177775E2,6.290546402E1
7.053193986E2,6.124920747E1
7.054258526E2,6.138730238E1
7.055322590E2,6.075130757E1
7.056348043E2,6.133617499E1
7.057363970E2,6.174537440E1
7.058430113E2,6.114442589E1
7.059495531E2,6.093857039E1
7.060518863E2,6.475434444E1
7.061536058E2,6.273712154E1
7.062600846E2,6.409583867E1
7.063665378E2,6.228419310E1
7.064689915E2,6.282146369E1
7.065707435E2,6.180234596E1
7.066754822E2,6.380059371E1
7.067778682E2,6.758463415E1
7.068842796E2,6.532446154E1
7.069862520E2,6.200251268E1
7.070880041E2,6.276714513E1
7.071926582E2,6.189149693E1
7.072991277E2,6.277279418E1
7.074013831E2,6.059382977E1
7.075034238E2,6.004074750E1
7.076050687E2,6.293430389E1
7.077098621E2,6.159925067E1
7.078150515E2,6.122090164E1
7.079204723E2,6.196622897E1
7.080220648E2,6.126379060E1
7.081229373E2,6.132759783E1
7.082270771E2,6.199400044E1
7.083334996E2,6.192677878E1
7.084356763E2,6.171878557E1
7.085377260E2,6.071780050E1
7.086393933E2,6.116413991E1
7.087442112E2,6.063429171E1
7.088506593E2,6.746225495E1
7.089548661E2,6.714045615E1
7.090564545E2,6.003823932E1
7.091629453E2,6.516919526E1
7.092694229E2,6.117035879E1
7.093730563E2,6.099751437E1
7.094742560E2,6.061472640E1
7.095764180E2,6.429185333E1
7.096828610E2,6.643037277E1
7.097871663E2,6.862651247E1
7.098891393E2,6.476682271E1
7.099907197E2,6.359647804E1
7.100936315E2,6.258819704E1
7.102001953E2,6.404132943E1
7.103063147E2,6.273941754E1
7.104079659E2,6.297055054E1
7.105144819E2,6.166249321E1
7.106209065E2,6.193938379E1
7.107233977E2,6.454502112E1
7.108276131E2,6.380908659E1
7.109322066E2,6.024245796E1
7.110384595E2,6.059191647E1
7.111405238E2,6.323084951E1
7.112439166E2,6.165368512E1
7.113496947E2,6.177205787E1
7.114555283E2,6.084421722E1
7.115575428E2,6.061609778E1
7.116592339E2,5.984940531E1
7.117658015E2,5.953373478E1
7.118721970E2,5.967320353E1
7.119747097E2,6.362913179E1
7.120763576E2,5.992890582E1
7.121828282E2,5.906149906E1
7.122892847E2,5.849304205E1
7.123918913E2,6.042252568E1
7.124936048E2,5.746184862E1
7.126001262E2,5.895966303E1
7.127066507E2,6.124707560E1
7.128090706E2,6.133529680E1
7.129107272E2,6.113627035E1
7.130172035E2,6.094978220E1
7.131237337E2,6.030388515E1
7.132260844E2,6.194928512E1
7.133278368E2,6.345687242E1
7.134343276E2,6.065051464E1
7.135407617E2,6.117747408E1
7.136433433E2,5.988519205E1
7.137448862E2,6.151530989E1
7.138514190E2,6.110974532E1
7.139580145E2,6.096147433E1
7.140604800E2,5.883669917E1
7.141622141E2,6.018912642E1
7.142687394E2,5.952684745E1
7.143751910E2,6.097216738E1
7.144776455E2,5.906506402E1
7.145793986E2,6.033396163E1
7.146859159E2,6.139554170E1
7.147925969E2,6.175037951E1
7.148947720E2,6.318462531E1
7.149964101E2,6.287004042E1
7.151029755E2,6.159750727E1
7.152095057E2,6.456437607E1
7.153118866E2,6.391349321E1
7.154134818E2,6.059771876E1
7.155200627E2,5.888380048E1
7.156265000E2,5.947746874E1
7.157288840E2,6.083981767E1
7.158305931E2,6.319359354E1
7.159370569E2,6.437677725E1
7.160397856E2,6.437985690E1
7.161439942E2,6.689271167E1
7.162461660E2,6.533720677E1
7.163476895E2,6.635852589E1
7.164541692E2,6.352678624E1
7.165606662E2,6.720339647E1
7.166632178E2,6.480597452E1
7.167649297E2,6.487085537E1
7.168714325E2,6.419592346E1
7.169779531E2,6.358432611E1
7.170802859E2,6.026242923E1
7.171819357E2,6.073139703E1
7.172886640E2,6.133557421E1
7.173951130E2,6.428852325E1
7.174973480E2,6.161944120E1
7.175989959E2,6.061969754E1
7.177054712E2,6.038933567E1
7.178119825E2,6.015757765E1
7.179144452E2,5.962845292E1
7.180160690E2,6.147045263E1
7.181226673E2,6.023463247E1
7.182292520E2,6.315461849E1
7.183315236E2,6.647884353E1
7.184330756E2,6.587582698E1
7.185363073E2,6.120546698E1
7.186420142E2,6.040149017E1
7.187466787E2,5.981938307E1
7.188487308E2,6.330919573E1
7.189503815E2,6.058204062E1
7.190568425E2,6.252870630E1
7.191632968E2,6.082941202E1
7.192658300E2,6.382405840E1
7.193674472E2,6.326240411E1
7.194740334E2,6.148295606E1
7.195805324E2,6.068783854E1
7.196829378E2,6.088282475E1
7.197845526E2,5.996059910E1
7.198910247E2,5.936973252E1
7.199974878E2,6.062818923E1
7.201000810E2,6.109046369E1
7.202016660E2,6.519231611E1
7.203082043E2,6.233584895E1
7.204148437E2,6.190133888E1
7.205170677E2,6.080205071E1
7.206187586E2,5.970292143E1
7.207252728E2,6.538635072E1
7.208291108E2,6.644188942E1
7.209321240E2,6.277403215E1
7.210342795E2,6.116283823E1
7.211359058E2,6.142370224E1
7.212424087E2,6.132716654E1
7.213489954E2,6.363193913E1
7.214514008E2,6.319779765E1
7.215530982E2,6.311898132E1
7.216578717E2,6.299231827E1
7.217622451E2,6.497068440E1
7.218667306E2,6.438599567E1
7.219685926E2,6.319585826E1
7.220702908E2,6.552677324E1
7.221750948E2,6.361313587E1
7.222772825E2,6.477046122E1
7.223838147E2,6.247122519E1
7.224857783E2,6.404783208E1
7.225874917E2,6.042545991E1
7.226939876E2,6.103657704E1
7.228004363E2,6.493482938E1
7.229029591E2,6.152454635E1
7.230046014E2,5.775474375E1
7.231097845E2,6.050022974E1
7.232163568E2,5.980065924E1
7.233200172E2,6.040564538E1
7.234215979E2,6.215958042E1
7.235224885E2,6.338476346E1
7.236289977E2,6.285301738E1
7.237350788E2,6.503760543E1
7.238372010E2,6.321119788E1
7.239388102E2,6.403393198E1
7.240452119E2,6.547203468E1
7.241516606E2,6.572655831E1
7.242543463E2,6.181019714E1
7.243559147E2,6.006543643E1
7.244624275E2,6.096710797E1
7.245689543E2,5.994550766E1
7.246712966E2,5.721851394E1
7.247756365E2,6.041372587E1
7.248798049E2,6.121748704E1
7.249863544E2,6.175493764E1
7.250883977E2,5.920159458E1
7.251900737E2,5.797006442E1
7.252965305E2,6.910272871E1
7.254018160E2,6.759262117E1
7.255035882E2,6.448387232E1
7.256055789E2,6.602338702E1
7.257072815E2,6.553291910E1
7.258100048E2,6.121193632E1
7.259165324E2,5.958414128E1
7.260207850E2,6.161325715E1
7.261228175E2,6.189038797E1
7.262244020E2,6.108903845E1
7.263272341E2,6.157401301E1
7.264337012E2,6.258301880E1
7.265398708E2,6.407749412E1
7.266415400E2,6.485137387E1
7.267480087E2,6.116351407E1
7.268545578E2,6.536643394E1
7.269570040E2,6.204238630E1
7.270586083E2,6.164939243E1
7.271651250E2,6.125065664E1
7.272716239E2,6.319793830E1
7.273741225E2,6.257341792E1
7.274757181E2,6.233234579E1
7.275822879E2,6.361807600E1
7.276888848E2,6.561243329E1
7.277912023E2,6.494770356E1
7.278927885E2,6.222852225E1
7.279993836E2,6.062402147E1
7.281058733E2,6.003266979E1
7.282083276E2,6.435873233E1
7.283098854E2,6.136661747E1
7.284164417E2,5.950961358E1
7.285184802E2,6.103429965E1
7.286233726E2,6.033599313E1
